segmentId	songId	label	text	order
LSEB_314_s1	LSEB_314	Bait 2	Baikyang kecil, tak berdaya, Juga yang susah dan resah \nAtau jiwa yang tertekan, Tuhan tak pernah tolakkan	
LSEB_314_s2	LSEB_314	Bait 3	Seteguk air yang Kau b'rikan, Mengingatkan anug'rah-Mua \nRindu pandang wajah Tuhan, Menjalani hidup ini	
LSEB_314_s3	LSEB_314	Bait 4	Ya Yesus yang penuh kasih, Sembuhkanlah jiwa kami \nBersama kami di sini, Menjalani hidup ini	
LSEB_314_s4	LSEB_314	Bait 5	Dunia mengenal kasih-Mu, Dan mengikuti jejak-Mu \nKemuliaan surga nyata, Bila datang kota Allah	
LSEB_315_s0	LSEB_315	Bait 1	Orang asing di pintu, Sambutlah \nSudah lama menunggu, Sambutlah \nSambut seb'lum Ia pergi, Panggil masuk yang suci \nYesus, Dia Putra Allah, Sambutlah	
LSEB_315_s1	LSEB_315	Bait 2	Buka pintu hatimu, Sambutlah \nJangan engkau bertangguh, Sambutlah \nT'rimalah Sahabatmu, Yang lindungi jiwamu \nDan memimpin s'lamanya, Sambutlah	
LSEB_315_s2	LSEB_315	Bait 3	Hai dengarlah suara-Nya, Sambutlah \nS'karang pilihlah Dia, Sambutlah \nDia masih di pintu, Menunggu sambutanmu \nS'karang undanglah Dia, Sambutlah	
LSEB_315_s3	LSEB_315	Bait 4	Sambutlah Tamu surga, Sambutlah \nYang mengadakan pesta, Sambutlah \nDosamu diampuni, Ia pasti kembali \nAngkat kamu ke surga, Sambutlah	
LSEB_316_s0	LSEB_316	Bait 1	Kudengar suara Gembala, Dari padang belantara \nMemanggil semua yang sesat, Kembali ke kandang s'lamat	
LSEB_316_s1	LSEB_316	Chorus	Bawalah yang hilang, Dari dunia yang berdosa \nBawalah yang hilang, Kepada Tuhan Yesus	
LSEB_316_s2	LSEB_316	Bait 2	Siapakah hendak menolong, Mencari domba yang hilang' \nSiapakah mau bawa pulang, Agar terlindung dikandang'	
LSEB_316_s3	LSEB_316	Bait 3	Dengarlah seruan Tuhan, Yang ditujukan padamu \nPergilah cari domba-Ku, Bawalah pulang ke kandang.	
LSEB_317_s0	LSEB_317	Bait 1	Aku pengembara, Kar'na dosa \nMenumpang di dunia, Hidup fana \nDi sini sengsara, Penuh dengan duka \nSurga yang kunanti, Neg'ri suci	
LSEB_317_s1	LSEB_317	Bait 2	Sini sunyi senyap, Aku ikhlas \nDari jalan gelap, Lari lekas \nAku rindu neg'ri, Di tempat yang tinggi \nKe sana kupergi, Neg'ri suci	
LSEB_317_s2	LSEB_317	Bait 3	Aku sujud sembah, Pada Allah \nB'ri hormat dan puja, Kepada-Nya \nKota penuh damai, Sentosa dan permai \nBertemu kekasih, Neg'ri suci	
LSEB_318_s0	LSEB_318	Bait 1	Jangan ditaklukkan oleh godaan \nTunjuk kekuatan dan kemenangan \nLawan dan bertahan, terhadap setan \nPandang pada Yesus, yang p'liharakan	
LSEB_318_s1	LSEB_318	Chorus	Mintalah Penebusmu, Hiburkan dan kuatkan \nYesus sedia s'lalu, P'liharakan kamu	
LSEB_318_s2	LSEB_318	Bait 2	Meski dunia panggil, janganlah dengar \nKalaupun digoda, lekaslah sadar \nTeladan yang benar, Tetaplah cari \nPandang pada Yesus, yang sungguh suci.	
LSEB_318_s3	LSEB_318	Bait 3	S'mua orang akan dapat mahkota \nYang kalahkan setan oleh percaya \nHati yang baharu, Dib'rikan juga \nPandang pada Yesus, pujilah Dia.	
LSEB_319_s0	LSEB_319	Bait 1	Mari kita kerja bagi Tuhan \nKerja dengan hati yang senang \nS'gala pesan yang Tuhan sampaikan \nKerjakan hingga Dia datang	
LSEB_319_s1	LSEB_319	Chorus	Kerja bagi-Nya dengan gembira \nDengan gembira, Kerja bagi-Nya \nDalam kebun anggur-Nya	
LSEB_319_s2	LSEB_319	Bait 2	Mari kita c'ritakan kasih-Nya \nPada semua manusia \nTuhan Yesus s'lamanya setia \nSudah mengorbankan diri-Nya.	
LSEB_319_s3	LSEB_319	Bait 3	Turut Tuhan dengan rendah hati \nLakukanlah s'gala pesan-Nya \nDiri yang berdosa diampuni \nOleh Yesus dan sengsara-Nya.	
LSEB_320_s0	LSEB_320	Bait 1	Rahmat Bapa bercahaya, Dari menara surga \nPelayanan Injil kita, Menerangi dunia	
LSEB_320_s1	LSEB_320	Chorus	Pancarkan terang lampumu, Menembusi gelombang \nSupaya dapatlah kamu, Slamatkan yang terhilang	
LSEB_320_s2	LSEB_320	Bait 2	Malam dosa sudah tiba, Ombak pun menggemuruh \nMata rindukan cahaya, Dari dermaga itu.	
LSEB_320_s3	LSEB_320	Bait 3	Lampumu s'lalu nyalakan, Bagi yang hanyut lelap \nYang mencari pelabuhan, Dalam malam yang gelap.	
LSEB_321_s0	LSEB_321	Bait 1	Jauh dan dekat tampak sudah \nSawah ladang yang penuh \nJauh dan dekat gandum s'mua, \nSudah masak menunggu	
LSEB_321_s1	LSEB_321	Chorus	Ya Tuhan utus penyabit \nKami mohon pada-Mu \nUtuslah seb'lum terlambat \nMenuaikan gandum-Mu	
LSEB_321_s2	LSEB_321	Bait 2	Suruhlah banyak pekerja \nPada pagi dan petang \nKumpulkan berkas-berkasnya \nS'lagi masih ada t'rang.	
LSEB_321_s3	LSEB_321	Bait 3	Hai saudara yang diutus \nKumpulkan gandum s'karang \nYang bekerja dengan tulus \nAkan pulang dengan s'nang.	
LSEB_322_s0	LSEB_322	Bait 1	Dari Timur dan Barat, Utara, Selatan \nDari lautan dan darat, Terdengar seruan \nDi lembah, pegunungan, Di s'luruh dunia \nMeminta kelepasan, Dari lumpur dosa	
LSEB_322_s1	LSEB_322	Bait 2	Meskipun kepulauan, Indah serta megah \nTetapi kehidupan, Masih dalam dosa \nDi dalam kebodohan, Menambah berhala \nSumber keselamatan, Hanya dari Allah	
LSEB_322_s2	LSEB_322	Bait 3	Bolehkah umat Allah, Menahan Injil-Nya \nDari orang berdosa, Yang cari t'rang surga \nKabarkanlah padanya, Jalan kelepasan \nHingga segala bangsa, Kenal pada Tuhan	
LSEB_322_s3	LSEB_322	Bait 4	Hai angin, hembuskanlah, Kabar kes'lamatan \nHai ombak g'lorakanlah, Kemuliaan Tuhan \nYesus 'kan datang seg'ra, Menjemput umat-Nya \nDialah Raja kita, Selama-lamanya	
LSEB_323_s0	LSEB_323	Bait 1	Tolonglah yang sesat, Dan hampir mati \nLepaskanlah dari dosa, cepat \nBujuk yang berdosa, Angkat yang letih \nBawalah kepada Jurus'lamat	
LSEB_323_s1	LSEB_323	Chorus	Carilah yang sesat, Dalam keg'lapan \nYesus penuh rahmat, Mau s'lamatkan	
LSEB_323_s2	LSEB_323	Bait 2	Yesus menantikan, Yang mau bertobat \nDan yang tinggalkan kejahatan \nDengar panggilan-Nya, Yang penuh rahmat \nDengarlah, dan engkau diampunkan.	
LSEB_323_s3	LSEB_323	Bait 3	Hati yang berduka, Dan putus asa \nTuhan hiburkan oleh sabda-Nya \nPercaya dan t'rima, Kasihnya Yesus \nDan hidup baru akan dib'ri-Nya.	
LSEB_323_s4	LSEB_323	Bait 4	Menolong yang sesat, Kewajibanmu \nTuhan b'rikan kekuatan padamu \nCarilah yang sesat, Di sekitarmu \nBawalah pada Jurus'lamatmu.	
LSEB_324_s0	LSEB_324	Bait 1	Betapa indahnya orang yang b'ritakan \nPekabaran kes'lamatan serta perdamaian	
LSEB_324_s1	LSEB_324	Bait 2	Merdu suara m'reka, indah kabar baiknya \nHai Sion pandang Rajamu, bertakhta di surga	
LSEB_324_s2	LSEB_324	Bait 3	Kami berbahagia, lihat cah'ya surga \nRaja, nabi menantinya, sampai kematiannya	
LSEB_324_s3	LSEB_324	Bait 4	Semua menyanyikan lagu amat merdu \nYerusalem pun nyanyikan lagu indah itu	
LSEB_325_s0	LSEB_325	Bait 1	Hai mana penyabit yang kumpulkan \nGandum yang baik di lumbung Tuhan \nSekaranglah waktunya menuai \nBekerjalah t'rus hingga selesai	
LSEB_325_s1	LSEB_325	Chorus	Mana penyabit yang mau pergi? \nMengumpulkan berkas-berkas yang suci \nSiapa suka mengumpulkan \nGandum yang baik kepada Tuhan	
LSEB_325_s2	LSEB_325	Bait 2	Ke ladang yang banyak rumputnya pun \nPergilah kamu, sabitlah gandum \nCarilah juga dipinggir jalan \nDan satupun jangan ditinggalkan.	
LSEB_325_s3	LSEB_325	Bait 3	Ladang sudahlah masak semua \nTanda akhir zaman dekat sudah \nPenyabit sedikit, kerja banyak \nBanyak yang hilang kalau terlambat.	
LSEB_325_s4	LSEB_325	Bait 4	Hai saudara, bawalah sabitmu \nDan kumpulkan gandum indah itu \nTetap bekerja hingga Dia datang \nKamu k'lak t'rima upah yang senang.	
LSEB_326_s0	LSEB_326	Bait 1	Berusahalah kamu, Pada waktu pagi \nBekerjalah selalu, jangan bersedih \nBekerjalah sekarang, Janganlah menunggu \nMalam pasti 'kan datang, S'lesai kerjamu	
LSEB_326_s1	LSEB_326	Bait 2	Berusahalah kamu, Pada waktu siang \nTuntaskanlah kerjamu, Saat masih t'rang \nPerhentianmu senang, Di surga yang teduh \nMalam pasti 'kan datang, Habis lelahmu	
LSEB_326_s2	LSEB_326	Bait 3	Berusahalah kamu, Sampai waktu petang \nKerjakanah tugasmu, S'lesaikan s'karang \nBekerja seb'lum lenyap, Sinar matahari \nDan tibalah malam g'lap, Tugasmu s'lesai	
LSEB_327_s0	LSEB_327	Bait 1	Tabur waktu pagi benih kebenaran \nTabur waktu siang dan waktu petang \nMenanti datangnya waktu penyabitan \nKita bawa berkas dengan hati s'nang	
LSEB_327_s1	LSEB_327	Chorus	Bawa berkasnya, bawa berkasnya \nDengan sukacita bawa berkasnya \nBawa berkasnya, bawa berkasnya \nKita bawa berkas dengan hati s'nang	
LSEB_327_s2	LSEB_327	Bait 2	Taburkanlah benih waktu t'rang atau g'lap \nJangan takut mendung atau angin k'ras \nKerja dan usaha akan berakhir k'lak \nKita bawa berkas dengan hati s'nang.	
LSEB_327_s3	LSEB_327	Bait 3	Tabur dengan tangis, tabur untuk Tuhan \nMeski susah kar'na setan menentang \nSesudah tangisan datang sukacita \nKita bawa berkas dengan hati s'nang.	
LSEB_328_s0	LSEB_328	Bait 1	Aku mau membagikan imanku \nKepada siapa yang perlu itu \nYesus memanggil pekerja \nS'karang aku pergi \nBagikan imanku tiap hari	
LSEB_329_s0	LSEB_329	Bait 1	Kerjalah, kerjalah, Kamu hamba Allah \nMari kita mengikut teladan Tuhan \nTurut sabda Allah, kita akan kuat \nMari kita bekerja seb'rapa dapat	
LSEB_329_s1	LSEB_329	Chorus	Kerjalah, kerjalah, Kerjalah, kerjalah \nHaraplah, jagalah, Sampai datang Tuhan Yesus	
LSEB_329_s2	LSEB_329	Bait 2	Kerjalah, kerjalah, Agar orang lapar \nDan yang haus dituntun ke hidup benar \nPada salib Yesus kita takkan gagal \nSambil masyhurkan kabar selamat kekal.	
LSEB_329_s3	LSEB_329	Bait 3	Kerjalah, kerjalah, Banyak tugas kita \nKar;na k'rajaan g'lap hampir berakhirlah \nNama Tuhan Allah tak lagi disangkal \nDalam nyanyian puji, “Selamat kekal.”	
LSEB_329_s4	LSEB_329	Bait 4	Kerjalah, kerjalah, Dalam kuasa Allah \nJubah putih dan mahkota upah kita \nDalam neg'ri mulia tetap kita tinggal \nSemua umat bersorak, “Selamat kekal.”	
LSEB_330_s0	LSEB_330	Bait 1	S'bagai pohon tanaman Roh \nMari berbuat lebat \nBuah bagi hidup kekal \nLimpah kasih dan rahmat	
LSEB_330_s1	LSEB_330	Bait 2	Pohon yang berbuah banyak \nKarunia dari Tuhan \nBerbuah kar'na berbagi \nSabar dan kebaikan	
LSEB_330_s2	LSEB_330	Bait 3	Berakar di dalam Tuhan \nKristus teladan kita \nYang mengajar kita iman \nKasih dan pertarakan	
LSEB_330_s3	LSEB_330	Bait 4	Pohon Roh bertumbuhlah t'rus \nHingga penuaian tiba \nNikmati hidup yang kudus \nKekal, damai di surga	
LSEB_331_s0	LSEB_331	Bait 1	Ada kisah kami mau c'ritakan \nPada bangsa-bangsa semua \nKisah tentang kebenaran \nHal damai dan anug'rah, \nHal damai dan anug'rah	
LSEB_331_s1	LSEB_331	Chorus	Yang gelap k'lak akan jadi t'rang \nDan bertambah-tambah mulia \nK'rajaan Yesus akan datang \nDan berkuasa di dunia	
LSEB_331_s2	LSEB_331	Bait 2	Ada lagu kami mau nyanyikan \nPada bangsa-bangsa semua \nLagu yang muliakan Tuhan \nDan melenyapkan susah \nDan melenyapkan susah.	
LSEB_331_s3	LSEB_331	Bait 3	Ada kabar kami mau masyhurkan \nPada bangsa-bangsa semua \nPutra Allah dikorbankan \nS'bagai tanda kasih-Nya, \nS'bagai tanda kasih-Nya.	
LSEB_331_s4	LSEB_331	Bait 4	Jurus'lamat kami mau tunjukkan \nPada bangsa-bangsa semua \nSupaya mereka semua \nT'rima kebenaran-Nya \nT'rima kebenaran-Nya.	
LSEB_332_s0	LSEB_332	Bait 1	Masyhurkanlah Yesus, Ke seluruh dunia \nDengan setia, Bawa yang berduka, \nMiskin sakit, buta \nAgar disembuhkan oleh Yesus	
LSEB_332_s1	LSEB_332	Bait 2	Masyhurkanlah Yesus, Ke seluruh dunia \nDengan doa, Bawalah yang hilang \nYang takut dan bimbang \nAgar dilepaskan dari dosa	
LSEB_332_s2	LSEB_332	Bait 3	Masyhurkanlah Yesus, Ke seluruh dunia \nDengan kasih, Hingga banyak jiwa \nLepas dari siksa \nJadi umat Yesus selamanya	
LSEB_333_s0	LSEB_333	Bait 1	C'ritakanlah padaku, Hal surga di atas \nHal Yesus dan kasih-Nya, Yang tidak terbatas \nC'ritakanlah padaku, dengan sejelasnya \nKar'na aku berdosa, cemar serta lemah	
LSEB_333_s1	LSEB_333	Chorus	C'ritakanlah padaku, Kabar dahulu kala \nC'ritakanlah padaku, Hal kasihnya Yesus	
LSEB_333_s2	LSEB_333	Bait 2	C'ritakanlah padaku, Hal hidupnya Tuhan \nAku orang berdosa, Yang Yesus s'lamatkan \nC'ritakanlah selalu, itu menghiburkan \nPada waktu berduka, atau pun derita.	
LSEB_333_s3	LSEB_333	Bait 3	C'ritakanlah padaku, Dari hal bahaya \nYang mengancam jiwaku, Jika tiada Yesus \nAku rindu mendengar, tentang surga mulia \nC'ritakanlah padaku, hal tebusan Yesus.	
LSEB_334_s0	LSEB_334	Bait 1	Roh Kudus s'lalu ada \nB'ritau semua umat-Nya \nPujilah kasih Yesus \nYang t'lah datang ke dunia	
LSEB_334_s1	LSEB_334	Bait 2	Jangan enggan c'ritakan \nTuhan sudah s'lamatkan \nAllah di dalam Yesus \nKita lihat kuasa-Nya	
LSEB_334_s2	LSEB_334	Bait 3	Bila umat percaya \nMenolong orang susah \nPujilah kasih Yesus \nYang t'lah datang ke dunia	
LSEB_334_s3	LSEB_334	Bait 4	Roh Kudus yang menuntun \nYang salah diluruskan \nAllah di dalam Yesus \nKita lihat kuasa-Nya	
LSEB_334_s4	LSEB_334	Bait 5	Orang asing dan sesat \nAjak pulang ke rumah \nPujilah kasih Yesus \nYang s'lamatkan manusia	
LSEB_334_s5	LSEB_334	Bait 6	Biarlah kuasa Roh Allah \nMenuntun jalan kita \nAllah di dalam Yesus \nKita lihat kuasa-Nya	
LSEB_334_s6	LSEB_334	Bait 7	Roh Kudus s'lalu ada \nMemanggil manusia \nPujilah kasih Yesus \nYang s'lamatkan manusia	
LSEB_335_s0	LSEB_335	Bait 1	Aku suka dalam kerja Rajaku \nOh betapalah senangnya \nTiada lain kerja yang b'ri senang sungguh \nDalam kerjanya Raja	
LSEB_335_s1	LSEB_335	Chorus	Kerja bagi Rajaku, Dengan s'gala kuatku \nKar'na bekerja bagi-Nya, Kudapat berkat penuh	
LSEB_335_s2	LSEB_335	Bait 2	Aku suka dalam kerja Rajaku \nOh betapalah senangnya \nDalam suka duka nyanyi selalu \nDalam kerjanya Raja.	
LSEB_335_s3	LSEB_335	Bait 3	Aku suka dalam kerja Rajaku \nOh betapalah senangnya \nTangan Tuhan tetapku pegang teguh \nDalam kerjanya Raja.	
LSEB_335_s4	LSEB_335	Bait 4	Aku suka dalam kerja Rajaku \nOh betapalah senangnya \nKuserahkan harta dan tenagaku \nDalam kerjanya Raja.	
LSEB_336_s0	LSEB_336	Bait 1	Yesus, Sahabat manusia, Mengasihi jiwaku \nKawan dan lawan menyerang, Penebus di pihakku	
LSEB_336_s1	LSEB_336	Chorus	Haleluya, Jurus'lamat, Haleluya, Sobatku \nMenjaga dan meny'lamatkan, Bersamaku s'lamanya	
LSEB_336_s2	LSEB_336	Bait 2	Yesus, kekuatan bagiku, Tempat perlindunganku \nBila dijerat cobaan, Ia b'ri kekuatan.	
LSEB_336_s3	LSEB_336	Bait 3	Yesus, Engkau penolongku, Bila ombak mend'ru \nDi saat hatiku pilu, Engkau penghiburku.	
LSEB_336_s4	LSEB_336	Bait 4	Yesus, s'karang kuterima, Lebih dari s'galanya \nPengampunan diberi-Nya, Aku jadi milik-Nya.	
LSEB_337_s0	LSEB_337	Bait 1	Maju serta Yesus, Yang panggil kau s'karang \nSepanjang jalan hiduo Dia memimpin t'rus \nJanji Tuhan itu pasti bagi yang melayani Dia	
LSEB_337_s1	LSEB_337	Bait 2	Maju serta yesus, Turut kehendak-Nya \nKamu pasti menang kar'na Yesus serta \nDan Roh Kudus akan jaga dan b'ri kekuatan padamu	
LSEB_337_s2	LSEB_337	Bait 3	Maju serta Yesus, Tuhan Jurus'lamat \nYang tebus kita dan jadikan hamba-Nya \nBerjalanlah, ikut Jurus'lamat, maju serta Allah	
LSEB_338_s0	LSEB_338	Bait 1	Bahagia rumah yang t'rima \nAllah dan kasih-Nya \nSatu kehendak dan doa \nBersatu ke surga	
LSEB_338_s1	LSEB_338	Bait 2	Bahagia rumah yang suka \nPuji nama Yesus \nAnak-anak, orang tua \nMemuji Penebus	
LSEB_338_s2	LSEB_338	Bait 3	Bahagia rumah yang tekun \nDi dalam berdoa \nCinta akan Firman Allah \nDan s'gala hikmat-Nya	
LSEB_338_s3	LSEB_338	Bait 4	Ya Tuhan b'rilah damai-Mu \nDalam rumah kami \nOleh-Mu kami bersatu \nDalam kasih suci	
LSEB_339_s0	LSEB_339	Bait 1	Milik Tuhan, bukan aku \nYang aku s'rahkan pada-Mu \nDengan syukur dan pujian \nMilik-Mu kami sembahkan	
LSEB_339_s1	LSEB_339	Bait 2	Kehendak-Mulah yang jadi \nPimpinan-Mu tuntun kami \nDalam s'gala maksud hati \nHikmat-Mu kekal dan pasti	
LSEB_339_s2	LSEB_339	Bait 3	Tuhan, Engkau maha tahu \nSemua yang manusia perlu \nDi rumah doa, rumah-Nya \nUmat-Nya diberkati-Nya	
LSEB_339_s3	LSEB_339	Bait 4	Saat lemah, saat perlu \nKami datang kepada-Mu \nEngkau gemar memberkati \nEngkau gemar mengasihi	
LSEB_339_s4	LSEB_339	Bait 5	Berkatilah rumah ini \nJadi tempat kebenaran \nDan pintunya jalan kami \nYang tuntun kami pada-Mu	
LSEB_340_s0	LSEB_340	Bait 1	Sabat hari perhentian, Yang diberkati Tuhan \nHari dijadikan-Nya, Dan yang disucikan-Nya	
LSEB_340_s1	LSEB_340	Chorus	Sabat hari perhentian, Yang diberkati Tuhan \nItu menjadi tanda, Sampai s'lama-lamanya	
LSEB_340_s2	LSEB_340	Bait 2	Janganlah cari dunia, Dengan kesukaannya \nBesarlah sukacita, Dalam k'rajaan Tuhan.	
LSEB_340_s3	LSEB_340	Bait 3	Bila tibalah Sabat, Yang mendatangkan berkat \nPatut kita bersedia, Nyanyi serta berdoa.	
LSEB_340_s4	LSEB_340	Bait 4	Mintalah rahmat Tuhan, Kuasa dan kemenangan \nMinta iman yang kuat, Untuk sucikan Sabat.	
LSEB_341_s0	LSEB_341	Bait 1	Hari perhentian Allah, Hari yang diberkati \nDisucikan oleh-Nya, Pada manusia dib'ri	
LSEB_341_s1	LSEB_341	Chorus	S'lamat datang, S'lamat datang \nHari kita bersuka, Hari Tuhan yang mulia	
LSEB_341_s2	LSEB_341	Bait 2	Bekerja enam hari, Lalu Sabat tibalah \nPada hari ketujuh, Tercurah berkat Allah.	
LSEB_341_s3	LSEB_341	Bait 3	Banyak yang menolaknya, Ambil hari pertama \nS'lidikilah Alkitab, Tiada ayat sahkannya.	
LSEB_341_s4	LSEB_341	Bait 4	Yang benar 'kan berkata, Manusia yang obahkan \nSabda-Nya tak berobah, Walau lewat ribuan ta'un.	
LSEB_341_s5	LSEB_341	Bait 5	Kucari dan yang benar, Sabat hari ketujuh \nLalu aku turutlah, Itulah jalan s'lamat.	
LSEB_342_s0	LSEB_342	Bait 1	Kusuka Sabat-Mu, Dan menyembah Tuhan \nKiranya imanku teguh, Di hari perhentian	
LSEB_342_s1	LSEB_342	Bait 2	Malaikat memuji, Lihat ciptaan-Mu \nKami juga sekarang ini, Memujikan Engkau	
LSEB_342_s2	LSEB_342	Bait 3	Ajaiblah kasih-Mu, Di hari kudus-Mu \nSemua orang harus tahu, Agunglah kuasa-Mu	
LSEB_342_s3	LSEB_342	Bait 4	O khalik, Sang Raja, Oleh anug'rah-Mu \nHati kami suci, setia, Dan pandang wajah-Mu	
LSEB_342_s4	LSEB_342	Bait 5	Dengan jubah putih, Di atas bukit Sion \nLagu Sabat dinyanyikan, Dalam kekekalan	
LSEB_343_s0	LSEB_343	Bait 1	Enam hari sudah lalu \nSabat yang baru tibalah \nBersukalah hai jiwaku \nPada hari Sabat indah	
LSEB_343_s1	LSEB_343	Bait 2	Puji Tuhan yang tentukan \nPerhentian indah itu \nBagi jiwa dan pikiran \nPada hari yang ketujuh	
LSEB_343_s2	LSEB_343	Bait 3	Ucap syukur dan pujian \nKepada Allah di surga \nAmat senang perhentian \nPada hari Sabat mulia	
LSEB_343_s3	LSEB_343	Bait 4	Perhentian hari Sabat \nSungguh senanglah rasanya \nKami berharaplah sempat \nKuduskan sabat di surga	
LSEB_344_s0	LSEB_344	Bait 1	Sabat Tuhan yang p'nuh berkat \nHari perhentian Tuhan \nBeban jiwaku terangkat \nHati susah terhiburkan	
LSEB_344_s1	LSEB_344	Bait 2	Hati susah terhiburkan \nOh, hari damai dan senang \nHari yang indah bagiku \nBayang dosaku pun hilang	
LSEB_344_s2	LSEB_344	Bait 3	Aku dapat perhentian-Mu \nAku dapat perhentian-Mu \nSungguh nikmat Sabat ini \nSungguh suci perhentian-Nya	
LSEB_344_s3	LSEB_344	Bait 4	Amat merdu puja puji \nSurga yang mulia nyatalah \nSurga yang mulia nyatalah \nYa Yesus ku akan s'lalu	
LSEB_344_s4	LSEB_344	Bait 5	Memuji ke hadirat-Mu \nPada hari perhentian-Mu \nKurindu berkat Sabat-Mu \nKurindu berkat Sabat-Mu	
LSEB_345_s0	LSEB_345	Bait 1	Oh, hari perhentian, Hari yang terindah \nDan hari kesukaan, Bagi umat Allah \nDi hari-Mu yang suci, Kami sujud sembah \nMenyanyi suci, suci, Bagi-Mu ya Allah	
LSEB_345_s1	LSEB_345	Bait 2	Engkaulah pelabuhan, Dari topan besar \nSeperti taman Eden, Nyaman serta segar \nEngkaulah sungai tenag, di padang yang gersang \nDari-Mu aku pandang, Neg'ri perjanjian	
LSEB_345_s2	LSEB_345	Bait 3	Engkaulah hari senang, Hari yang tercinta \nHari yang t'rus dikenang, Hal surga yang mulia \nPancaran rahmat Allah, Bagi jiwa penat \nPerhentian yang indah, Di surga kudapat	
LSEB_346_s0	LSEB_346	Bait 1	Bagai burung terbang ke sarangnya \nUntuk mendapatkan kehangatan \nDemikianlah se'g'nap jiwaku \nKudapatkan damai di dalam-Mu	
LSEB_346_s1	LSEB_346	Bait 2	Kami menyerahkan semua beban \nDuka dan air mata pada-Mu \nDengan doa serta nyanyian \nKami merasa hadirat Roh-mu	
LSEB_346_s2	LSEB_346	Bait 3	B'ri berkat pada kami s'kalian \nYang berhati berat dan tertekan \nB'rikanlah seg'ra penghiburan \nYang tertindas b'rilah pertolongan	
LSEB_346_s3	LSEB_346	Bait 4	Datanglah hari Sabat yang suci \nBerilah damai di rumah kami \nBagi-Mu Tuhan syukur puji \nKepada Tuhan yang maha kasih	
LSEB_347_s0	LSEB_347	Bait 1	Ingat hari Sabat, Hari yang terindah \nYang diberkati Allah, Dan disucikan-Nya \nYang b'rikan perdamaian serta sukacita \nSinar kemuliaan turun dari surga	
LSEB_347_s1	LSEB_347	Chorus	S'lamat datang, s'lamat datang, Sabat yang suci \nS'lamat datang, s'lamat datang, Sabat yang suci	
LSEB_347_s2	LSEB_347	Bait 2	Sucikanlah Sabat, Dan sembahlah Tuhan \nYang jadi Jurus'lamat, Bagi manusia \nDan kalau kita ikut Yesus s'panjang jalan \nKita k'lak akan turut, Minum air hidup-Nya.	
LSEB_347_s3	LSEB_347	Bait 3	Hari kesukaan, Perbaktian suci \nJamnya kita gunakan, Bersyukur dan puji \nOh Jurus'lamat Yesus, Indahlah kasih-Mu \nMarilah dan tinggallah, Di dalam hatiku.	
LSEB_348_s0	LSEB_348	Bait 1	T'rang besar bercahaya, Hari baru telah tiba \nMentari rahmat Allah, Sinarkan sukacita \nPada pagi Sabat-Mu, Bahagia hari ini	
LSEB_348_s1	LSEB_348	Bait 2	Kini biarlah hatiku, Nyanyi suci, suci, suci \nAngkat jiwaku, Tuhan, Bergemar di hadapan-Mu \nAgar boleh kurasa, Indahnya nuansa surga	
LSEB_348_s2	LSEB_348	Bait 3	Buanglah beban dosa, Kar'na hari Tuhan suci \nDatanglah Raja mulia, Masuklah ke dalam hati \nDan sekarang jiwaku, Tinggal dalam kasih-Mu	
LSEB_349_s0	LSEB_349	Bait 1	Datanglah lagi hari yang suci \nDiberkati saat kejadian \nUmat Tuhan marilah berhenti \nDalam damai serta ketenangan	
LSEB_349_s1	LSEB_349	Bait 2	Muliakanlah hari suci ini \nTurut kehendak-Nya dan berbakti \nTuhan dengar s'gala doa kami \nPuji, puja, berkenan bagi-Nya	
LSEB_349_s2	LSEB_349	Bait 3	Ya Tuhan Khalik alam s'kalian \nDengar seruan anak-anak-Mu \nGenapilah perjanjian-Mu Tuhan \nB'rilah kami kemurahan Roh-Mu	
LSEB_349_s3	LSEB_349	Bait 4	Ya Bapa kami di dalam surga \nPelindung dan Pemimpin umat-Mu \nEngkaulah pengharapan manusia \nKami puji s'lamanya kuasa-Mu	
LSEB_350_s0	LSEB_350	Bait 1	Satu minggu yang lalu, Tuhan t'lah pimpin kita \nDalam rumah-Nya itu, Mari cari berkat-Nya \nHari Sabat yang suci, Hari perhentian indah \nHari Sabat yang suci, Hari perhentian indah	
LSEB_350_s1	LSEB_350	Bait 2	Kami datang mencari, Tuhan Yesus Penebus \nT'rima kami ya Tuhan, Ampuni dosa kami \nHindarkan nafsu dunia, Diamlah dalam Yesus \nHindarkan nafsu dunia, Diamlah dalam Yesus	
LSEB_350_s2	LSEB_350	Bait 3	Kami puji nama-Mu, Hampirlah pada kami \nAgar pandang mulia-Mu, Di rumah-Mu yang suci \nB'rilah kami ya Allah, Sukacita s'lamanya \nB'rilah kami ya Allah, Sukacita s'lamanya	
LSEB_350_s3	LSEB_350	Bait 4	Kabarkanlah Injil-Nya, Tobatkan yang berdosa \nBukakanlah anug'rah, Bagi orang yang lemah \nSetia sucikan Sabat, Hingga sampai di surga \nSetia sucikan Sabat, Hingga sampai di surga	
